date_time,city,state,dew_point_c,feels_like_c,head_index_c,wind_chill,wind_gust_mph,cloud_cover,humidity,precipitation_mm,pressure,temperature_c,visibility,wind_dir_deg,wind_speed_mph
2019-02-16 15:00:00,Springfield,IL,-8,-2,2,-2,9.32055,6,48,0.0,1016,1,20,79,8.69918
2019-02-16 18:00:00,Springfield,IL,-8,-5,-1,-5,12.4274,2,56,0.0,1014,-2,20,78,8.07781
2019-02-16 21:00:00,Springfield,IL,-8,-7,-2,-7,19.26247,5,62,0.0,1013,-3,13,86,9.32055
2019-02-17 00:00:00,Springfield,IL,-6,-8,-3,-8,19.26247,20,76,0.0,1011,-4,10,100,8.69918
2019-02-17 03:00:00,Springfield,IL,-5,-9,-3,-9,14.91288,75,86,0.3,1009,-4,5,105,9.32055
2019-02-17 06:00:00,Springfield,IL,-4,-8,-2,-8,14.29151,100,88,0.1,1009,-3,7,99,8.69918
2019-02-17 09:00:00,Springfield,IL,-3,-6,-1,-6,13.04877,100,86,0.1,1012,-2,13,109,8.07781
2019-02-17 12:00:00,Springfield,IL,-2,-2,1,-2,8.07781,100,81,0.0,1011,0,14,158,6.83507
2019-02-17 15:00:00,Springfield,IL,-2,-4,1,-4,9.94192,100,82,0.0,1011,0,17,246,7.45644
2019-02-17 18:00:00,Springfield,IL,-1,-4,0,-4,12.4274,97,93,0.0,1012,-1,18,291,6.2137
2019-02-17 21:00:00,Springfield,IL,-2,-4,-1,-4,14.91288,57,95,0.0,1014,-2,13,287,6.83507
2019-02-18 00:00:00,Springfield,IL,-3,-6,-2,-6,16.77699,60,92,0.0,1016,-3,10,287,8.07781
2019-02-18 03:00:00,Springfield,IL,-6,-8,-3,-8,18.6411,90,86,0.0,1020,-4,10,294,8.07781
2019-02-18 06:00:00,Springfield,IL,-6,-10,-4,-10,17.39836,100,86,0.1,1023,-5,7,310,9.32055
2019-02-18 09:00:00,Springfield,IL,-6,-8,-3,-8,15.53425,94,80,0.0,1026,-4,8,318,8.07781
2019-02-18 12:00:00,Springfield,IL,-6,-6,-1,-6,13.04877,87,67,0.0,1027,-2,10,319,8.07781
2019-02-18 15:00:00,Springfield,IL,-7,-4,0,-4,12.4274,83,63,0.0,1028,-1,10,327,8.07781
2019-02-18 18:00:00,Springfield,IL,-7,-7,-3,-7,10.56329,81,72,0.0,1029,-4,16,337,6.2137
2019-02-18 21:00:00,Springfield,IL,-8,-8,-4,-8,7.45644,87,75,0.1,1033,-5,10,349,5.59233
2019-02-19 00:00:00,Springfield,IL,-8,-9,-5,-9,6.2137,89,82,0.1,1035,-6,5,132,4.97096
2019-02-19 03:00:00,Springfield,IL,-8,-9,-6,-9,5.59233,49,85,0.0,1037,-7,8,44,3.72822
2019-02-19 06:00:00,Springfield,IL,-8,-10,-6,-10,5.59233,16,83,0.0,1037,-7,10,62,3.72822
2019-02-19 09:00:00,Springfield,IL,-7,-8,-3,-8,8.07781,16,76,0.0,1030,-4,10,88,7.45644
2019-02-19 12:00:00,Springfield,IL,-6,-6,-1,-6,8.69918,20,72,0.0,1026,-2,10,106,10.56329
2019-02-19 15:00:00,Springfield,IL,-6,-4,1,-4,11.18466,60,65,0.0,1026,0,10,101,11.80603
2019-02-19 18:00:00,Springfield,IL,-5,-5,0,-5,14.91288,78,69,0.0,1027,-1,10,98,11.80603
2019-02-19 21:00:00,Springfield,IL,-5,-7,-1,-7,19.88384,78,77,0.1,1026,-2,10,92,11.80603
2019-02-20 00:00:00,Springfield,IL,-4,-7,-1,-7,22.99069,93,84,0.2,1021,-2,9,91,13.04877
2019-02-20 03:00:00,Springfield,IL,-2,-6,0,-6,25.47617,100,92,2.2,1017,-1,5,98,14.91288
2019-02-20 06:00:00,Springfield,IL,0,-5,0,-5,24.8548,100,97,1.1,1015,-1,8,112,11.80603
2019-02-20 09:00:00,Springfield,IL,-1,-3,1,-3,19.26247,100,92,0.6,1014,0,9,131,8.69918
2019-02-20 12:00:00,Springfield,IL,1,-2,2,-2,18.6411,100,89,0.3,1013,2,10,176,9.32055
2019-02-20 15:00:00,Springfield,IL,2,-1,3,-1,23.61206,94,88,0.1,1012,2,10,229,9.32055
2019-02-20 18:00:00,Springfield,IL,1,-2,2,-2,24.23343,85,89,0.0,1011,2,10,245,9.32055
2019-02-20 21:00:00,Springfield,IL,0,-3,1,-3,18.01973,43,93,0.0,1015,0,10,244,7.45644
2019-02-21 00:00:00,Springfield,IL,-2,-5,-1,-5,14.91288,24,94,0.0,1017,-2,10,240,7.45644
2019-02-21 03:00:00,Springfield,IL,-3,-7,-2,-7,14.29151,28,97,0.0,1020,-3,10,248,7.45644
2019-02-21 06:00:00,Springfield,IL,-4,-7,-3,-7,13.04877,23,93,0.0,1022,-4,10,263,5.59233
2019-02-21 09:00:00,Springfield,IL,-3,-4,0,-4,11.18466,21,80,0.0,1024,-1,10,290,5.59233
2019-02-21 12:00:00,Springfield,IL,-2,-1,3,-1,8.69918,17,72,0.0,1023,2,10,318,8.69918
2019-02-21 15:00:00,Springfield,IL,-1,-1,3,-1,8.07781,13,73,0.0,1023,3,10,342,9.32055
2019-02-21 18:00:00,Springfield,IL,-3,0,4,0,6.83507,14,81,0.0,1025,1,10,144,6.83507
2019-02-21 21:00:00,Springfield,IL,-3,-3,1,-3,8.07781,14,86,0.0,1026,-1,10,39,5.59233
2019-02-22 00:00:00,Springfield,IL,-4,-6,-2,-6,8.69918,8,87,0.0,1027,-3,10,41,4.34959
2019-02-22 03:00:00,Springfield,IL,-5,-7,-3,-7,11.18466,5,86,0.0,1027,-4,10,30,5.59233
2019-02-22 06:00:00,Springfield,IL,-6,-8,-4,-8,12.4274,5,88,0.0,1027,-5,10,43,5.59233
2019-02-22 09:00:00,Springfield,IL,-1,-3,1,-3,11.80603,6,90,0.0,1025,0,10,67,6.2137
2019-02-22 12:00:00,Springfield,IL,-2,1,5,1,11.18466,15,63,0.0,1026,4,10,90,8.69918
2019-02-22 15:00:00,Springfield,IL,-2,3,7,3,13.67014,54,52,0.0,1025,6,10,100,11.18466
2019-02-22 18:00:00,Springfield,IL,0,1,5,1,14.91288,83,72,0.1,1023,4,10,105,9.32055
2019-02-22 21:00:00,Springfield,IL,2,0,4,0,15.53425,96,85,0.0,1021,3,16,114,9.94192
2019-02-23 00:00:00,Springfield,IL,2,-1,3,-1,14.91288,100,90,0.0,1019,3,20,121,11.18466
2019-02-23 03:00:00,Springfield,IL,2,-2,2,-2,15.53425,100,94,0.0,1017,2,19,122,10.56329
2019-02-23 06:00:00,Springfield,IL,3,-1,3,-1,16.15562,100,98,0.0,1015,2,17,128,10.56329
2019-02-23 09:00:00,Springfield,IL,4,1,4,1,19.26247,100,98,1.1,1012,4,12,143,10.56329
2019-02-23 12:00:00,Springfield,IL,6,3,6,3,17.39836,100,93,0.6,1007,6,10,148,11.18466
2019-02-23 15:00:00,Springfield,IL,8,9,10,9,17.39836,100,91,0.5,1001,9,12,150,12.4274
2019-02-23 18:00:00,Springfield,IL,10,9,11,9,24.23343,100,91,0.3,997,9,10,152,15.53425
2019-02-23 21:00:00,Springfield,IL,7,4,8,4,27.34028,93,88,1.5,994,7,12,207,22.36932
2019-02-24 00:00:00,Springfield,IL,2,1,6,1,35.41809,74,80,0.7,995,5,14,220,22.99069
2019-02-24 03:00:00,Springfield,IL,-2,-3,4,-3,36.03946,70,70,0.1,1000,3,10,252,27.96165
2019-02-24 06:00:00,Springfield,IL,-3,-6,1,-6,37.2822,100,79,0.0,1007,0,10,278,27.96165
2019-02-24 09:00:00,Springfield,IL,-4,-6,1,-6,34.17535,36,72,0.0,1012,0,8,285,23.61206
2019-02-24 12:00:00,Springfield,IL,-6,-7,0,-7,31.68987,1,62,0.0,1016,-1,9,287,24.8548
2019-02-24 15:00:00,Springfield,IL,-8,-9,-1,-9,31.68987,0,59,0.0,1020,-2,10,287,27.34028
2019-02-24 18:00:00,Springfield,IL,-7,-9,-2,-9,32.31124,0,65,0.0,1023,-3,10,290,19.26247
2019-02-24 21:00:00,Springfield,IL,-8,-11,-4,-11,28.58302,0,73,0.0,1026,-5,10,295,13.04877
2019-02-25 00:00:00,Springfield,IL,-9,-13,-6,-13,24.8548,1,76,0.0,1029,-7,10,296,13.04877
2019-02-25 03:00:00,Springfield,IL,-11,-14,-7,-14,21.74795,4,76,0.0,1031,-8,10,297,10.56329
2019-02-25 06:00:00,Springfield,IL,-12,-13,-8,-13,15.53425,3,72,0.0,1032,-9,10,309,8.07781
2019-02-25 09:00:00,Springfield,IL,-17,-12,-7,-12,9.94192,3,47,0.0,1034,-7,10,328,6.83507
2019-02-25 12:00:00,Springfield,IL,-9,-3,1,-3,4.97096,6,49,0.0,1029,1,10,343,8.69918
2019-02-25 15:00:00,Springfield,IL,-10,-3,0,-3,2.48548,7,48,0.0,1030,-1,10,305,8.07781
2019-02-25 18:00:00,Springfield,IL,-9,-6,-2,-6,6.2137,9,61,0.0,1031,-3,10,110,6.83507
2019-02-25 21:00:00,Springfield,IL,-9,-9,-4,-9,10.56329,9,68,0.0,1031,-5,10,48,7.45644
2019-02-26 00:00:00,Springfield,IL,-12,-10,-5,-10,11.80603,8,59,0.0,1032,-6,10,53,8.69918
2019-02-26 03:00:00,Springfield,IL,-13,-10,-5,-10,13.04877,15,55,0.0,1033,-6,10,50,9.32055
2019-02-26 06:00:00,Springfield,IL,-12,-12,-6,-12,15.53425,54,61,0.0,1034,-7,10,48,10.56329
2019-02-26 09:00:00,Springfield,IL,-11,-8,-3,-8,15.53425,42,53,0.0,1032,-4,10,62,10.56329
2019-02-26 12:00:00,Springfield,IL,-9,-5,0,-5,13.04877,21,53,0.0,1030,-1,10,81,11.80603
2019-02-26 15:00:00,Springfield,IL,-7,-4,1,-4,10.56329,31,60,0.0,1028,0,10,90,13.04877
2019-02-26 18:00:00,Springfield,IL,-5,-5,0,-5,14.29151,29,67,0.0,1028,-1,10,66,9.94192
2019-02-26 21:00:00,Springfield,IL,-6,-6,-1,-6,16.77699,16,68,0.0,1027,-2,10,69,9.32055
2019-02-27 00:00:00,Springfield,IL,-5,-6,-1,-6,14.29151,35,73,0.0,1026,-2,10,90,11.18466
2019-02-27 03:00:00,Springfield,IL,-3,-5,0,-5,9.94192,82,77,0.0,1025,-1,10,69,11.18466
2019-02-27 06:00:00,Springfield,IL,-2,-3,1,-3,8.07781,100,81,0.0,1022,0,10,256,8.69918
2019-02-27 09:00:00,Springfield,IL,-3,-2,2,-2,11.18466,84,76,0.0,1023,1,10,344,7.45644
2019-02-27 12:00:00,Springfield,IL,-2,-1,3,-1,14.91288,77,75,0.0,1022,2,10,330,8.07781
2019-02-27 15:00:00,Springfield,IL,-4,-3,2,-3,16.15562,72,69,0.0,1022,1,10,325,12.4274
2019-02-27 18:00:00,Springfield,IL,-4,-5,0,-5,17.39836,26,71,0.0,1022,-1,10,330,11.18466
2019-02-27 21:00:00,Springfield,IL,-6,-6,-1,-6,16.15562,7,72,0.0,1023,-2,10,338,9.94192
2019-02-28 00:00:00,Springfield,IL,-8,-10,-5,-10,14.91288,11,80,0.0,1024,-6,10,353,8.69918
2019-02-28 03:00:00,Springfield,IL,-10,-13,-7,-13,13.04877,14,77,0.0,1025,-8,10,130,8.07781
2019-02-28 06:00:00,Springfield,IL,-11,-12,-7,-12,11.80603,11,71,0.0,1026,-8,10,28,6.2137
2019-02-28 09:00:00,Springfield,IL,-12,-9,-4,-9,11.18466,40,56,0.0,1027,-5,10,41,8.07781
2019-02-28 12:00:00,Springfield,IL,-11,-5,0,-5,8.69918,81,46,0.0,1027,-1,10,49,10.56329
2019-02-28 15:00:00,Springfield,IL,-10,-5,-1,-5,6.83507,63,52,0.0,1023,-2,10,44,7.45644
2019-02-28 18:00:00,Springfield,IL,-10,-7,-4,-7,6.2137,43,52,0.0,1025,-6,10,28,7.45644
2019-02-28 21:00:00,Springfield,IL,-10,-10,-8,-10,6.83507,25,53,0.0,1025,-10,10,28,7.45644
2019-03-01 00:00:00,Springfield,IL,-10,-8,-4,-8,8.07781,16,56,0.0,1025,-6,10,33,6.2137
2019-03-01 03:00:00,Springfield,IL,-10,-9,-5,-9,8.69918,17,66,0.0,1023,-6,10,36,5.59233
2019-03-01 06:00:00,Springfield,IL,-11,-12,-7,-12,8.07781,20,70,0.0,1023,-8,10,46,5.59233
2019-03-01 09:00:00,Springfield,IL,-9,-9,-4,-9,7.45644,46,63,0.0,1023,-5,10,72,8.07781
2019-03-01 12:00:00,Springfield,IL,-8,-4,0,-4,7.45644,60,54,0.0,1021,-1,10,103,8.07781
2019-03-01 15:00:00,Springfield,IL,-5,-1,2,-1,4.97096,49,59,0.0,1019,2,10,128,5.59233
2019-03-01 18:00:00,Springfield,IL,-2,-2,2,-2,2.48548,58,79,0.0,1013,1,10,51,6.2137
2019-03-01 21:00:00,Springfield,IL,-2,-4,0,-4,3.72822,61,86,0.0,1012,-1,10,228,8.69918
2019-03-02 00:00:00,Springfield,IL,-3,-8,-1,-8,5.59233,32,86,0.0,1012,-2,10,277,14.91288
2019-03-02 03:00:00,Springfield,IL,-4,-8,-3,-8,9.94192,20,87,0.0,1019,-4,10,266,11.18466
2019-03-02 06:00:00,Springfield,IL,-7,-9,-4,-9,13.67014,34,80,0.0,1025,-5,10,295,9.94192
2019-03-02 09:00:00,Springfield,IL,-8,-9,-3,-9,13.04877,56,66,0.0,1027,-4,10,327,11.80603
2019-03-02 12:00:00,Springfield,IL,-10,-10,-3,-10,13.04877,83,57,0.0,1029,-4,10,343,13.67014
2019-03-02 15:00:00,Springfield,IL,-8,-6,-1,-6,14.29151,85,55,0.0,1027,-2,10,116,11.80603
2019-03-02 18:00:00,Springfield,IL,-12,-4,0,-4,13.04877,80,57,0.0,1030,-3,10,3,12.4274
2019-03-02 21:00:00,Springfield,IL,-9,-7,-4,-7,13.04877,66,65,0.0,1028,-7,10,240,10.56329
2019-03-03 00:00:00,Springfield,IL,-6,-9,-4,-9,13.67014,46,74,0.0,1025,-6,10,122,11.80603
2019-03-03 03:00:00,Springfield,IL,-6,-10,-4,-10,14.91288,70,86,0.0,1024,-5,10,8,14.29151
2019-03-03 06:00:00,Springfield,IL,-7,-13,-5,-13,16.15562,95,91,0.1,1024,-6,7,238,14.91288
2019-03-03 09:00:00,Springfield,IL,-9,-16,-7,-16,19.26247,100,88,1.1,1024,-8,3,355,16.15562
2019-03-03 12:00:00,Springfield,IL,-16,-16,-8,-16,18.6411,100,58,2.0,1031,-9,2,351,13.67014
2019-03-03 15:00:00,Springfield,IL,-18,-14,-7,-14,16.77699,85,42,0.8,1033,-8,7,340,12.4274
2019-03-03 18:00:00,Springfield,IL,-17,-13,-7,-13,18.6411,81,44,0.1,1032,-8,9,329,11.18466
2019-03-03 21:00:00,Springfield,IL,-18,-12,-7,-12,20.50521,31,55,0.0,1029,-10,10,321,12.4274
2019-03-04 00:00:00,Springfield,IL,-19,-20,-12,-20,19.88384,6,61,0.0,1028,-14,10,317,13.67014
2019-03-04 03:00:00,Springfield,IL,-20,-25,-15,-25,19.26247,32,65,0.0,1028,-16,10,312,13.04877
2019-03-04 06:00:00,Springfield,IL,-21,-27,-17,-27,17.39836,41,66,0.0,1029,-18,10,307,11.80603
2019-03-04 09:00:00,Springfield,IL,-22,-22,-14,-22,14.91288,57,52,0.0,1032,-15,10,297,10.56329
2019-03-04 12:00:00,Springfield,IL,-20,-20,-12,-20,14.91288,74,51,0.0,1031,-13,10,288,10.56329
2019-03-04 15:00:00,Springfield,IL,-18,-18,-10,-18,15.53425,47,54,0.0,1027,-11,10,282,13.04877
2019-03-04 18:00:00,Springfield,IL,-16,-17,-10,-17,14.91288,23,57,0.0,1026,-11,10,275,11.18466
2019-03-04 21:00:00,Springfield,IL,-17,-20,-13,-20,14.29151,13,65,0.0,1028,-14,10,264,8.69918
2019-03-05 00:00:00,Springfield,IL,-17,-21,-13,-21,15.53425,18,69,0.0,1027,-14,10,264,10.56329
2019-03-05 03:00:00,Springfield,IL,-18,-23,-15,-23,17.39836,21,73,0.0,1028,-16,10,265,12.4274
2019-03-05 06:00:00,Springfield,IL,-19,-25,-16,-25,19.26247,63,74,0.0,1029,-17,10,266,11.18466
2019-03-05 09:00:00,Springfield,IL,-16,-19,-11,-19,19.26247,95,66,0.0,1034,-12,10,283,9.32055
2019-03-05 12:00:00,Springfield,IL,-14,-13,-6,-13,19.26247,94,57,0.1,1036,-7,10,296,8.69918
2019-03-05 15:00:00,Springfield,IL,-14,-11,-5,-11,19.26247,70,51,0.0,1036,-6,10,301,9.32055
2019-03-05 18:00:00,Springfield,IL,-13,-12,-6,-12,18.6411,74,55,0.0,1035,-7,10,298,9.32055
2019-03-05 21:00:00,Springfield,IL,-14,-13,-7,-13,18.01973,36,57,0.0,1031,-8,10,292,10.56329
2019-03-06 00:00:00,Springfield,IL,-14,-16,-8,-16,16.77699,21,62,0.0,1030,-9,10,296,11.80603
2019-03-06 03:00:00,Springfield,IL,-15,-18,-11,-18,13.67014,13,72,0.0,1032,-12,10,290,9.94192
2019-03-06 06:00:00,Springfield,IL,-15,-19,-12,-19,11.80603,2,77,0.0,1034,-13,10,266,8.07781
2019-03-06 09:00:00,Springfield,IL,-16,-16,-9,-16,11.18466,0,60,0.0,1034,-10,10,253,9.94192
2019-03-06 12:00:00,Springfield,IL,-15,-11,-4,-11,13.04877,15,44,0.0,1033,-5,10,249,11.18466
2019-03-06 15:00:00,Springfield,IL,-12,-8,-2,-8,14.91288,29,47,0.0,1031,-3,10,250,11.80603
2019-03-06 18:00:00,Springfield,IL,-11,-9,-4,-9,13.67014,41,56,0.0,1029,-5,10,249,9.32055
2019-03-06 21:00:00,Springfield,IL,-12,-10,-5,-10,13.04877,30,59,0.0,1030,-6,10,235,8.69918
2019-03-07 00:00:00,Springfield,IL,-12,-10,-5,-10,11.80603,39,61,0.0,1029,-6,10,239,8.69918
2019-03-07 03:00:00,Springfield,IL,-11,-10,-6,-10,9.32055,66,65,0.0,1029,-7,10,271,6.2137
2019-03-07 06:00:00,Springfield,IL,-10,-10,-5,-10,7.45644,84,68,0.0,1028,-6,10,115,4.97096
2019-03-07 09:00:00,Springfield,IL,-9,-9,-4,-9,8.69918,96,68,0.3,1026,-5,5,77,8.69918
2019-03-07 12:00:00,Springfield,IL,-7,-5,0,-5,9.32055,100,64,1.7,1024,-1,2,111,8.07781
2019-03-07 15:00:00,Springfield,IL,-7,-4,1,-4,12.4274,100,54,1.8,1021,0,2,112,8.69918
2019-03-07 18:00:00,Springfield,IL,-5,-4,0,-4,14.91288,92,66,1.5,1021,-1,2,111,8.69918
2019-03-07 21:00:00,Springfield,IL,-4,-5,-1,-5,15.53425,75,78,0.5,1023,-2,7,115,8.69918
2019-03-08 00:00:00,Springfield,IL,-5,-6,-2,-6,14.91288,78,83,0.0,1024,-3,10,115,8.07781
2019-03-08 03:00:00,Springfield,IL,-6,-9,-3,-9,14.29151,94,87,0.1,1025,-4,7,112,8.69918
2019-03-08 06:00:00,Springfield,IL,-2,-7,-1,-7,13.04877,100,94,0.2,1018,-2,5,104,8.69918
2019-03-08 09:00:00,Springfield,IL,-1,-4,0,-4,11.18466,86,93,0.1,1019,0,8,109,8.07781
2019-03-08 12:00:00,Springfield,IL,-2,-3,2,-3,9.94192,88,78,0.0,1025,1,10,107,8.07781
2019-03-08 15:00:00,Springfield,IL,0,0,4,0,10.56329,93,78,0.0,1021,3,10,107,8.07781
2019-03-08 18:00:00,Springfield,IL,-1,-2,2,-2,11.80603,93,80,0.1,1023,2,10,104,8.69918
2019-03-08 21:00:00,Springfield,IL,-3,-4,0,-4,13.67014,70,81,0.0,1026,-1,10,104,9.32055
2019-03-09 00:00:00,Springfield,IL,-4,-7,-1,-7,16.77699,55,83,0.0,1025,-2,10,111,10.56329
2019-03-09 03:00:00,Springfield,IL,-2,-6,-1,-6,18.01973,56,90,0.0,1019,-1,10,117,10.56329
2019-03-09 06:00:00,Springfield,IL,-1,-5,1,-5,21.74795,86,92,0.0,1014,1,10,117,13.67014
2019-03-09 09:00:00,Springfield,IL,-2,-4,1,-4,27.34028,100,87,0.7,1018,0,9,115,11.18466
2019-03-09 12:00:00,Springfield,IL,1,0,4,0,34.79672,100,80,2.7,1011,4,8,126,11.80603
2019-03-09 15:00:00,Springfield,IL,3,3,7,3,29.20439,100,81,5.3,1003,6,6,151,14.91288
2019-03-09 18:00:00,Springfield,IL,5,3,7,3,32.93261,54,84,2.1,999,6,9,202,16.15562
2019-03-09 21:00:00,Springfield,IL,5,3,7,3,36.66083,72,87,0.0,998,6,10,251,14.29151
2019-03-10 00:00:00,Springfield,IL,4,1,6,1,34.17535,93,92,0.0,999,5,10,265,16.15562
2019-03-10 03:00:00,Springfield,IL,4,-1,4,-1,30.44713,93,97,0.0,1000,4,10,266,14.91288
2019-03-10 06:00:00,Springfield,IL,-1,-4,1,-4,26.09754,80,86,0.0,1009,1,10,271,15.53425
2019-03-10 09:00:00,Springfield,IL,-3,-5,1,-5,22.99069,66,74,0.0,1017,1,10,277,16.77699
2019-03-10 12:00:00,Springfield,IL,-2,-1,4,-1,21.12658,40,65,0.0,1021,4,10,274,17.39836
2019-03-10 15:00:00,Springfield,IL,-1,-2,4,-2,20.50521,19,74,0.0,1015,3,10,280,19.26247
2019-03-10 18:00:00,Springfield,IL,-1,-2,3,-2,18.01973,12,67,0.0,1020,-1,10,296,13.04877
2019-03-10 21:00:00,Springfield,IL,-3,-5,0,-5,13.67014,10,76,0.0,1023,-2,10,308,10.56329
2019-03-11 00:00:00,Springfield,IL,-4,-7,-2,-7,11.18466,7,85,0.0,1024,-3,10,313,9.94192
2019-03-11 03:00:00,Springfield,IL,-5,-9,-3,-9,9.94192,6,89,0.0,1024,-4,10,327,9.32055
2019-03-11 06:00:00,Springfield,IL,-6,-10,-5,-10,7.45644,4,91,0.0,1024,-6,10,335,8.69918
2019-03-11 09:00:00,Springfield,IL,-5,-9,-4,-9,6.2137,7,86,0.0,1023,-5,10,114,9.32055
2019-03-11 12:00:00,Springfield,IL,-4,-5,0,-5,5.59233,6,71,0.0,1024,-1,10,3,13.04877
2019-03-11 15:00:00,Springfield,IL,-3,-2,3,-2,5.59233,3,63,0.0,1025,2,10,227,11.18466
2019-03-11 18:00:00,Springfield,IL,-3,-2,2,-2,6.2137,1,69,0.0,1025,1,10,117,8.07781
2019-03-11 21:00:00,Springfield,IL,-5,-4,1,-4,8.07781,0,60,0.0,1028,-3,10,71,4.97096
2018-12-11 00:00:00,Springfield,MA,-5,-1,-1,-1,1.86411,0,72,0.0,1023,-5,10,18,1.86411
2018-12-11 03:00:00,Springfield,MA,-8,-3,-3,-3,0.62137,3,70,0.0,1023,-5,10,132,0.62137
2018-12-11 06:00:00,Springfield,MA,-9,-5,-5,-5,1.24274,3,69,0.0,1023,-7,10,4,1.24274
2018-12-11 09:00:00,Springfield,MA,-10,0,0,0,0.62137,6,48,0.0,1021,-1,10,187,0.62137
2018-12-11 12:00:00,Springfield,MA,-9,0,2,0,4.97096,2,45,0.0,1018,1,10,202,4.34959
2018-12-11 15:00:00,Springfield,MA,-6,-2,0,-2,4.34959,6,63,0.0,1016,-1,10,185,3.10685
2018-12-11 18:00:00,Springfield,MA,-6,-2,-2,-2,3.10685,71,73,0.0,1016,-3,10,344,1.86411
2018-12-11 21:00:00,Springfield,MA,-9,-5,-2,-5,6.2137,71,62,0.0,1015,-3,10,334,3.72822
2018-12-12 00:00:00,Springfield,MA,-8,-7,-4,-7,6.83507,27,70,0.0,1014,-4,10,323,4.34959
2018-12-12 03:00:00,Springfield,MA,-7,-8,-4,-8,9.32055,27,79,0.0,1015,-4,10,311,6.2137
2018-12-12 06:00:00,Springfield,MA,-6,-6,-3,-6,8.07781,18,84,0.0,1017,-4,10,295,4.97096
2018-12-12 09:00:00,Springfield,MA,-9,-5,0,-5,11.80603,10,53,0.0,1019,0,10,331,9.32055
2018-12-12 12:00:00,Springfield,MA,-9,-2,1,-2,9.94192,43,47,0.0,1019,1,10,319,8.07781
2018-12-12 15:00:00,Springfield,MA,-7,-2,0,-2,5.59233,2,57,0.0,1021,-1,10,321,4.34959
2018-12-12 18:00:00,Springfield,MA,-10,-6,-3,-6,8.07781,84,61,0.0,1024,-3,10,4,4.97096
2018-12-12 21:00:00,Springfield,MA,-12,-7,-4,-7,6.2137,56,54,0.0,1026,-5,10,40,3.72822
2018-12-13 00:00:00,Springfield,MA,-17,-8,-5,-8,4.97096,9,39,0.0,1028,-6,10,46,4.34959
2018-12-13 03:00:00,Springfield,MA,-16,-8,-5,-8,4.97096,50,41,0.0,1030,-6,10,76,3.72822
2018-12-13 06:00:00,Springfield,MA,-15,-9,-7,-9,3.72822,72,52,0.0,1032,-7,10,50,3.10685
2018-12-13 09:00:00,Springfield,MA,-12,-6,-3,-6,4.97096,31,48,0.0,1032,-3,10,93,4.34959
2018-12-13 12:00:00,Springfield,MA,-10,-3,-2,-3,2.48548,100,54,0.0,1033,-3,10,96,2.48548
2018-12-13 15:00:00,Springfield,MA,-8,-4,-2,-4,3.72822,100,66,0.0,1033,-2,10,100,3.10685
2018-12-13 18:00:00,Springfield,MA,-9,-4,-3,-4,3.10685,94,66,0.0,1034,-3,10,28,1.86411
2018-12-13 21:00:00,Springfield,MA,-8,-2,-2,-2,2.48548,86,66,0.0,1034,-2,10,85,1.86411
2018-12-14 00:00:00,Springfield,MA,-6,-2,-2,-2,1.24274,88,71,0.0,1035,-2,10,44,0.62137
2018-12-14 03:00:00,Springfield,MA,-5,-3,-3,-3,3.10685,29,85,0.0,1033,-3,10,120,1.86411
2018-12-14 06:00:00,Springfield,MA,-4,-3,-3,-3,3.10685,49,92,0.0,1033,-3,10,170,1.86411
2018-12-14 09:00:00,Springfield,MA,-1,0,2,0,6.2137,49,76,0.0,1032,2,10,172,4.97096
2018-12-14 12:00:00,Springfield,MA,1,3,5,3,8.69918,38,71,0.0,1029,5,10,174,6.2137
2018-12-14 15:00:00,Springfield,MA,1,0,3,0,9.94192,69,92,0.0,1028,2,10,166,4.97096
2018-12-14 18:00:00,Springfield,MA,2,0,2,0,9.32055,100,97,0.0,1027,2,0,171,4.34959
2018-12-14 21:00:00,Springfield,MA,4,1,4,1,11.80603,100,98,0.0,1025,4,0,196,6.2137
2018-12-15 00:00:00,Springfield,MA,5,2,5,2,14.29151,100,97,0.0,1023,5,0,212,7.45644
2018-12-15 03:00:00,Springfield,MA,4,3,5,3,11.80603,78,94,0.0,1022,5,2,224,5.59233
2018-12-15 06:00:00,Springfield,MA,4,4,5,4,4.97096,77,96,0.0,1022,4,2,181,2.48548
2018-12-15 09:00:00,Springfield,MA,6,8,8,8,1.86411,18,87,0.0,1022,7,10,351,1.24274
2018-12-15 12:00:00,Springfield,MA,6,10,10,10,3.72822,7,79,0.0,1021,9,10,1,2.48548
2018-12-15 15:00:00,Springfield,MA,4,4,6,4,11.18466,21,87,0.0,1022,5,10,18,5.59233
2018-12-15 18:00:00,Springfield,MA,2,1,4,1,11.80603,30,86,0.0,1022,4,10,26,6.2137
2018-12-15 21:00:00,Springfield,MA,0,-1,2,-1,13.04877,13,85,0.0,1024,2,10,41,7.45644
2018-12-16 00:00:00,Springfield,MA,-1,-3,1,-3,13.04877,18,86,0.0,1023,1,10,39,7.45644
2018-12-16 03:00:00,Springfield,MA,-2,-4,0,-4,13.04877,42,85,0.0,1022,0,10,41,7.45644
2018-12-16 06:00:00,Springfield,MA,-1,-2,1,-2,9.32055,100,87,0.0,1022,1,10,35,6.2137
2018-12-16 09:00:00,Springfield,MA,1,-2,2,-2,15.53425,100,88,0.1,1020,2,10,65,10.56329
2018-12-16 12:00:00,Springfield,MA,1,-1,3,-1,11.18466,100,89,0.0,1016,2,10,36,7.45644
